Right-close learning graph @ episode 676
Last correct %: 0.6440162271805274 (1270/1972)
=BEGIN DATA=
(214, 0.4717948717948718)
(215, 0.4744897959183674)
(216, 0.4744897959183674)
(217, 0.4720812182741117)
(218, 0.4696969696969697)
(219, 0.46733668341708545)
(220, 0.46733668341708545)
(221, 0.46798029556650245)
(222, 0.46798029556650245)
(223, 0.47058823529411764)
(224, 0.46859903381642515)
(225, 0.46634615384615385)
(226, 0.46411483253588515)
(227, 0.46411483253588515)
(228, 0.46919431279620855)
(229, 0.4647887323943662)
(230, 0.4697674418604651)
(231, 0.4700460829493088)
(232, 0.4700460829493088)
(233, 0.4774774774774775)
(234, 0.4732142857142857)
(235, 0.4690265486725664)
(236, 0.4669603524229075)
(237, 0.462882096069869)
(238, 0.4652173913043478)
(239, 0.46320346320346323)
(240, 0.46551724137931033)
(241, 0.4595744680851064)
(242, 0.4641350210970464)
(243, 0.4641350210970464)
(244, 0.46443514644351463)
(245, 0.46473029045643155)
(246, 0.4669421487603306)
(247, 0.4713114754098361)
(248, 0.4715447154471545)
(249, 0.468)
(250, 0.47035573122529645)
(251, 0.468503937007874)
(252, 0.46484375)
(253, 0.4671814671814672)
(254, 0.4653846153846154)
(255, 0.467680608365019)
(256, 0.467680608365019)
(257, 0.4679245283018868)
(258, 0.47191011235955055)
(259, 0.47388059701492535)
(260, 0.47388059701492535)
(261, 0.47058823529411764)
(262, 0.47101449275362317)
(263, 0.4693140794223827)
(264, 0.4697508896797153)
(265, 0.4664310954063604)
(266, 0.47202797202797203)
(267, 0.4738675958188153)
(268, 0.4722222222222222)
(269, 0.47586206896551725)
(270, 0.47766323024054985)
(271, 0.47959183673469385)
(272, 0.4798657718120805)
(273, 0.48333333333333334)
(274, 0.4867549668874172)
(275, 0.4852459016393443)
(276, 0.4869281045751634)
(277, 0.4902597402597403)
(278, 0.4919093851132686)
(279, 0.49523809523809526)
(280, 0.4952681388012618)
(281, 0.496875)
(282, 0.5)
(283, 0.4984520123839009)
(284, 0.5)
(285, 0.49846153846153846)
(286, 0.5)
(287, 0.5)
(288, 0.503030303030303)
(289, 0.5059523809523809)
(290, 0.5074183976261127)
(291, 0.5131964809384164)
(292, 0.5160349854227405)
(293, 0.5159420289855072)
(294, 0.5173410404624278)
(295, 0.5157593123209169)
(296, 0.5169491525423728)
(297, 0.5169491525423728)
(298, 0.5139664804469274)
(299, 0.5153203342618384)
(300, 0.5166666666666667)
(301, 0.5166666666666667)
(302, 0.5206611570247934)
(303, 0.5218579234972678)
(304, 0.5244565217391305)
(305, 0.5268817204301075)
(306, 0.528)
(307, 0.5278514588859416)
(308, 0.5291005291005291)
(309, 0.5289473684210526)
(310, 0.5275590551181102)
(311, 0.5234375)
(312, 0.5246753246753246)
(313, 0.5271317829457365)
(314, 0.5271317829457365)
(315, 0.5271317829457365)
(316, 0.5269922879177378)
(317, 0.5294117647058824)
(318, 0.5294117647058824)
(319, 0.5338345864661654)
(320, 0.5336658354114713)
(321, 0.5348258706467661)
(322, 0.5348258706467661)
(323, 0.5359801488833746)
(324, 0.5382716049382716)
(325, 0.538083538083538)
(326, 0.5392156862745098)
(327, 0.5392156862745098)
(328, 0.5403422982885085)
(329, 0.5425790754257908)
(330, 0.5425790754257908)
(331, 0.5436893203883495)
(332, 0.5421686746987951)
(333, 0.5443645083932853)
(334, 0.5484633569739953)
(335, 0.5480093676814989)
(336, 0.5477855477855478)
(337, 0.5477855477855478)
(338, 0.547945205479452)
(339, 0.5489749430523918)
(340, 0.5489749430523918)
(341, 0.5487528344671202)
(342, 0.5495495495495496)
(343, 0.5515695067264574)
(344, 0.5515695067264574)
(345, 0.5525727069351231)
(346, 0.5523385300668151)
(347, 0.5518763796909493)
(348, 0.5516483516483517)
(349, 0.5516483516483517)
(350, 0.5504385964912281)
(351, 0.5504385964912281)
(352, 0.5502183406113537)
(353, 0.5490196078431373)
(354, 0.5497835497835498)
(355, 0.5497835497835498)
(356, 0.5495689655172413)
(357, 0.5481798715203426)
(358, 0.5491452991452992)
(359, 0.5477707006369427)
(360, 0.5479166666666667)
(361, 0.5445134575569358)
(362, 0.5443298969072164)
(363, 0.5430327868852459)
(364, 0.5456389452332657)
(365, 0.5465587044534413)
(366, 0.5450901803607214)
(367, 0.5469061876247505)
(368, 0.5474308300395256)
(369, 0.5481335952848723)
(370, 0.547945205479452)
(371, 0.548828125)
(372, 0.5497076023391813)
(373, 0.5514563106796116)
(374, 0.5523255813953488)
(375, 0.5510597302504817)
(376, 0.5506692160611855)
(377, 0.5540796963946869)
(378, 0.555765595463138)
(379, 0.5545112781954887)
(380, 0.5547309833024119)
(381, 0.5537037037037037)
(382, 0.551660516605166)
(383, 0.5504587155963303)
(384, 0.551094890510949)
(385, 0.5499092558983666)
(386, 0.5507246376811594)
(387, 0.5497287522603979)
(388, 0.5483870967741935)
(389, 0.5490196078431373)
(390, 0.5504424778761062)
(391, 0.5524475524475524)
(392, 0.554006968641115)
(393, 0.5555555555555556)
(394, 0.5576592082616179)
(395, 0.5574614065180102)
(396, 0.5574614065180102)
(397, 0.5582191780821918)
(398, 0.5597269624573379)
(399, 0.5595238095238095)
(400, 0.5615514333895447)
(401, 0.5618729096989966)
(402, 0.560530679933665)
(403, 0.563011456628478)
(404, 0.563011456628478)
(405, 0.5637254901960784)
(406, 0.5633116883116883)
(407, 0.565008025682183)
(408, 0.5632)
(409, 0.5632)
(410, 0.5638977635782748)
(411, 0.5652866242038217)
(412, 0.5657686212361331)
(413, 0.5660377358490566)
(414, 0.5667189952904239)
(415, 0.567398119122257)
(416, 0.5678627145085804)
(417, 0.5698757763975155)
(418, 0.5696594427244582)
(419, 0.5709876543209876)
(420, 0.5716486902927581)
(421, 0.5714285714285714)
(422, 0.5694656488549619)
(423, 0.5712121212121212)
(424, 0.5725075528700906)
(425, 0.5735735735735735)
(426, 0.5733532934131736)
(427, 0.5737704918032787)
(428, 0.5724852071005917)
(429, 0.5693430656934306)
(430, 0.5697674418604651)
(431, 0.5703918722786647)
(432, 0.5716353111432706)
(433, 0.5741007194244604)
(434, 0.5747126436781609)
(435, 0.5736766809728183)
(436, 0.5734664764621968)
(437, 0.5740740740740741)
(438, 0.5752840909090909)
(439, 0.5732394366197183)
(440, 0.5730337078651685)
(441, 0.5712290502793296)
(442, 0.5716272600834492)
(443, 0.5714285714285714)
(444, 0.5712309820193637)
(445, 0.571625344352617)
(446, 0.5706447187928669)
(447, 0.5704514363885089)
(448, 0.5694822888283378)
(449, 0.5706521739130435)
(450, 0.5720053835800808)
(451, 0.5723860589812333)
(452, 0.5723860589812333)
(453, 0.5727636849132176)
(454, 0.5723771580345286)
(455, 0.5723771580345286)
(456, 0.5729303547963206)
(457, 0.5727391874180865)
(458, 0.5738562091503268)
(459, 0.5745784695201037)
(460, 0.5747422680412371)
(461, 0.5728900255754475)
(462, 0.5727040816326531)
(463, 0.5725190839694656)
(464, 0.5723350253807107)
(465, 0.5721518987341773)
(466, 0.5732323232323232)
(467, 0.5730478589420654)
(468, 0.5734002509410289)
(469, 0.5725)
(470, 0.5746268656716418)
(471, 0.5751552795031056)
(472, 0.5744416873449132)
(473, 0.5763546798029556)
(474, 0.5763546798029556)
(475, 0.5766871165644172)
(476, 0.5771567436208992)
(477, 0.5774818401937046)
(478, 0.5785024154589372)
(479, 0.5793269230769231)
(480, 0.5782556750298686)
(481, 0.5787589498806682)
(482, 0.5790725326991677)
(483, 0.5796930342384888)
(484, 0.5795053003533569)
(485, 0.5844004656577415)
(486, 0.5844004656577415)
(487, 0.58584686774942)
(488, 0.5875576036866359)
(489, 0.5878300803673938)
(490, 0.5885714285714285)
(491, 0.590293453724605)
(492, 0.590347923681257)
(493, 0.589086859688196)
(494, 0.5882352941176471)
(495, 0.5909592061742006)
(496, 0.5899122807017544)
(497, 0.5892661555312158)
(498, 0.590465872156013)
(499, 0.5913513513513513)
(500, 0.591792656587473)
(501, 0.5926724137931034)
(502, 0.5951115834218916)
(503, 0.5949098621420997)
(504, 0.5953389830508474)
(505, 0.5960125918153201)
(506, 0.5947643979057592)
(507, 0.5945945945945946)
(508, 0.5943983402489627)
(509, 0.5950413223140496)
(510, 0.5954592363261094)
(511, 0.5946502057613169)
(512, 0.5942622950819673)
(513, 0.5934627170582226)
(514, 0.592479674796748)
(515, 0.5911379657603223)
(516, 0.5903614457831325)
(517, 0.5898203592814372)
(518, 0.5906374501992032)
(519, 0.592079207920792)
(520, 0.5899705014749262)
(521, 0.5882352941176471)
(522, 0.587890625)
(523, 0.585838991270611)
(524, 0.585838991270611)
(525, 0.583011583011583)
(526, 0.5824493731918997)
(527, 0.5819750719079578)
(528, 0.5794392523364486)
(529, 0.5775301764159703)
(530, 0.5765682656826568)
(531, 0.575091575091575)
(532, 0.5731153496821072)
(533, 0.5723327305605787)
(534, 0.5716862037871957)
(535, 0.5683646112600537)
(536, 0.5678571428571428)
(537, 0.5662544169611308)
(538, 0.5665198237885463)
(539, 0.5667838312829525)
(540, 0.5673327541268463)
(541, 0.5672413793103448)
(542, 0.5672664952870609)
(543, 0.5677749360613811)
(544, 0.5683942225998301)
(545, 0.5677966101694916)
(546, 0.5687763713080168)
(547, 0.5692695214105793)
(548, 0.5693979933110368)
(549, 0.5702410640066501)
(550, 0.5711920529801324)
(551, 0.5728395061728395)
(552, 0.5730706075533661)
(553, 0.5708469055374593)
(554, 0.5717741935483871)
(555, 0.5738228252194733)
(556, 0.5748407643312102)
(557, 0.5743670886075949)
(558, 0.5755905511811024)
(559, 0.5758051846032993)
(560, 0.5748829953198128)
(561, 0.5746326372776489)
(562, 0.5748456790123457)
(563, 0.5770114942528736)
(564, 0.5767761650114591)
(565, 0.5766590389016019)
(566, 0.5770690964312832)
(567, 0.5770392749244713)
(568, 0.5771256583897667)
(569, 0.5777610818933133)
(570, 0.5787106446776612)
(571, 0.5803571428571429)
(572, 0.5802377414561665)
(573, 0.581858407079646)
(574, 0.5830285296269203)
(575, 0.5829694323144105)
(576, 0.5846599131693199)
(577, 0.5865039483129936)
(578, 0.5863799283154122)
(579, 0.5871428571428572)
(580, 0.587018544935806)
(581, 0.5867709815078236)
(582, 0.5873579545454546)
(583, 0.5881104033970276)
(584, 0.5891472868217055)
(585, 0.5895994378074491)
(586, 0.5901754385964912)
(587, 0.5910676901605024)
(588, 0.5909407665505226)
(589, 0.5915395284327323)
(590, 0.5921325051759835)
(591, 0.5909402882635553)
(592, 0.5917808219178082)
(593, 0.5912806539509536)
(594, 0.5918367346938775)
(595, 0.592114208021754)
(596, 0.5926680244399185)
(597, 0.5925423728813559)
(598, 0.5925675675675676)
(599, 0.5927174645987863)
(600, 0.5929919137466307)
(601, 0.5939597315436241)
(602, 0.5951903807615231)
(603, 0.5961410512308716)
(604, 0.5970841616964877)
(605, 0.5981554677206851)
(606, 0.598688524590164)
(607, 0.599609375)
(608, 0.599479843953186)
(609, 0.6006472491909385)
(610, 0.601029601029601)
(611, 0.6012861736334405)
(612, 0.6016677357280308)
(613, 0.6026871401151631)
(614, 0.6035691523263225)
(615, 0.6039415130324222)
(616, 0.6040609137055838)
(617, 0.603415559772296)
(618, 0.604416403785489)
(619, 0.6060225846925973)
(620, 0.6061365059486538)
(621, 0.606875)
(622, 0.6121696373693916)
(623, 0.6129822412737294)
(624, 0.6137888956680903)
(625, 0.6144945188794153)
(626, 0.617842073538276)
(627, 0.6187050359712231)
(628, 0.618562874251497)
(629, 0.6188207266229899)
(630, 0.6200355660936574)
(631, 0.6205673758865248)
(632, 0.6202830188679245)
(633, 0.6210340775558166)
(634, 0.6215582893966022)
(635, 0.6226635514018691)
(636, 0.6233993015133876)
(637, 0.6247099767981439)
(638, 0.6244945118428654)
(639, 0.6240644789867588)
(640, 0.625)
(641, 0.625214899713467)
(642, 0.6267123287671232)
(643, 0.6257110352673493)
(644, 0.6264172335600907)
(645, 0.6274731486715659)
(646, 0.6290684624017957)
(647, 0.6292765002804263)
(648, 0.6301675977653631)
(649, 0.6315205327413984)
(650, 0.6316371681415929)
(651, 0.6314917127071823)
(652, 0.6319559228650138)
(653, 0.6321585903083701)
(654, 0.6320132013201321)
(655, 0.6323287671232877)
(656, 0.633097441480675)
(657, 0.6353322528363047)
(658, 0.6351861845655693)
(659, 0.6357758620689655)
(660, 0.6359249329758713)
(661, 0.6367521367521367)
(662, 0.6369460758142018)
(663, 0.6370882040382572)
(664, 0.6385669125395153)
(665, 0.638801261829653)
(666, 0.6386995280545359)
(667, 0.6395833333333333)
(668, 0.6397709526288391)
(669, 0.6398963730569949)
(670, 0.6394205897568547)
(671, 0.6397932816537467)
(672, 0.6398763523956723)
(673, 0.6405128205128205)
(674, 0.6427480916030535)
(675, 0.6440162271805274)
=END DATA=
