Front-close learning graph @ episode 676
Last correct %: 0.7991120976692564 (720/901)
=BEGIN DATA=
(264, 0.7734806629834254)
(265, 0.7747252747252747)
(266, 0.7747252747252747)
(267, 0.7717391304347826)
(268, 0.7717391304347826)
(269, 0.7717391304347826)
(270, 0.7675675675675676)
(271, 0.7647058823529411)
(272, 0.7647058823529411)
(273, 0.7647058823529411)
(274, 0.7647058823529411)
(275, 0.7647058823529411)
(276, 0.7659574468085106)
(277, 0.7696335078534031)
(278, 0.7696335078534031)
(279, 0.7696335078534031)
(280, 0.7708333333333334)
(281, 0.7708333333333334)
(282, 0.7708333333333334)
(283, 0.7708333333333334)
(284, 0.7708333333333334)
(285, 0.7708333333333334)
(286, 0.764102564102564)
(287, 0.7676767676767676)
(288, 0.77)
(289, 0.77)
(290, 0.77)
(291, 0.7673267326732673)
(292, 0.7696078431372549)
(293, 0.7669902912621359)
(294, 0.7681159420289855)
(295, 0.7681159420289855)
(296, 0.7692307692307693)
(297, 0.7725118483412322)
(298, 0.7725118483412322)
(299, 0.7725118483412322)
(300, 0.7725118483412322)
(301, 0.7710280373831776)
(302, 0.7685185185185185)
(303, 0.7614678899082569)
(304, 0.7579908675799086)
(305, 0.759090909090909)
(306, 0.7623318385650224)
(307, 0.7633928571428571)
(308, 0.762114537444934)
(309, 0.762114537444934)
(310, 0.7554585152838428)
(311, 0.7554585152838428)
(312, 0.7521739130434782)
(313, 0.7489177489177489)
(314, 0.7489177489177489)
(315, 0.7489177489177489)
(316, 0.7435897435897436)
(317, 0.7435897435897436)
(318, 0.7404255319148936)
(319, 0.7426160337552743)
(320, 0.7416666666666667)
(321, 0.7416666666666667)
(322, 0.7416666666666667)
(323, 0.7416666666666667)
(324, 0.7427385892116183)
(325, 0.7427385892116183)
(326, 0.743801652892562)
(327, 0.7459016393442623)
(328, 0.746938775510204)
(329, 0.746938775510204)
(330, 0.7479674796747967)
(331, 0.7459677419354839)
(332, 0.746031746031746)
(333, 0.746031746031746)
(334, 0.7480314960629921)
(335, 0.7480314960629921)
(336, 0.7421875)
(337, 0.7364341085271318)
(338, 0.7335907335907336)
(339, 0.7335907335907336)
(340, 0.7346153846153847)
(341, 0.7346153846153847)
(342, 0.735632183908046)
(343, 0.735632183908046)
(344, 0.7348484848484849)
(345, 0.7348484848484849)
(346, 0.7378277153558053)
(347, 0.7416974169741697)
(348, 0.7335766423357665)
(349, 0.7328519855595668)
(350, 0.7328519855595668)
(351, 0.7328519855595668)
(352, 0.7347670250896058)
(353, 0.7304964539007093)
(354, 0.7304964539007093)
(355, 0.7272727272727273)
(356, 0.7272727272727273)
(357, 0.7282229965156795)
(358, 0.7282229965156795)
(359, 0.7282229965156795)
(360, 0.7291666666666666)
(361, 0.7301038062283737)
(362, 0.7310344827586207)
(363, 0.7310344827586207)
(364, 0.7310344827586207)
(365, 0.7303754266211604)
(366, 0.7322033898305085)
(367, 0.7331081081081081)
(368, 0.7331081081081081)
(369, 0.7306397306397306)
(370, 0.7306397306397306)
(371, 0.7266666666666667)
(372, 0.7275747508305648)
(373, 0.7284768211920529)
(374, 0.7284768211920529)
(375, 0.7293729372937293)
(376, 0.7293729372937293)
(377, 0.7278688524590164)
(378, 0.7278688524590164)
(379, 0.7278688524590164)
(380, 0.7287581699346405)
(381, 0.7313915857605178)
(382, 0.7322580645161291)
(383, 0.7307692307692307)
(384, 0.7284345047923323)
(385, 0.7301587301587301)
(386, 0.7232704402515723)
(387, 0.7258566978193146)
(388, 0.7275541795665634)
(389, 0.7317073170731707)
(390, 0.7317073170731707)
(391, 0.7349397590361446)
(392, 0.7349397590361446)
(393, 0.7380952380952381)
(394, 0.7366863905325444)
(395, 0.7374631268436578)
(396, 0.7397660818713451)
(397, 0.7427745664739884)
(398, 0.7442528735632183)
(399, 0.7435897435897436)
(400, 0.7464788732394366)
(401, 0.7493036211699164)
(402, 0.7493036211699164)
(403, 0.7520661157024794)
(404, 0.7527472527472527)
(405, 0.7540983606557377)
(406, 0.7540983606557377)
(407, 0.7547683923705722)
(408, 0.7547683923705722)
(409, 0.7567567567567568)
(410, 0.7560321715817694)
(411, 0.7566844919786097)
(412, 0.7579787234042553)
(413, 0.7598944591029023)
(414, 0.7598944591029023)
(415, 0.762402088772846)
(416, 0.762402088772846)
(417, 0.7636363636363637)
(418, 0.7648578811369509)
(419, 0.7654639175257731)
(420, 0.7654639175257731)
(421, 0.7654639175257731)
(422, 0.7660668380462725)
(423, 0.7659033078880407)
(424, 0.766497461928934)
(425, 0.7651515151515151)
(426, 0.7630922693266833)
(427, 0.7599009900990099)
(428, 0.7604938271604939)
(429, 0.7604938271604939)
(430, 0.7530562347188264)
(431, 0.7554479418886199)
(432, 0.7529976019184652)
(433, 0.7529976019184652)
(434, 0.7529976019184652)
(435, 0.7529976019184652)
(436, 0.7476190476190476)
(437, 0.7476190476190476)
(438, 0.7494089834515366)
(439, 0.7494089834515366)
(440, 0.7494089834515366)
(441, 0.7494089834515366)
(442, 0.7476415094339622)
(443, 0.747072599531616)
(444, 0.7488372093023256)
(445, 0.75)
(446, 0.7517241379310344)
(447, 0.7488584474885844)
(448, 0.744343891402715)
(449, 0.744343891402715)
(450, 0.744343891402715)
(451, 0.7393258426966293)
(452, 0.7388392857142857)
(453, 0.7361419068736141)
(454, 0.7367256637168141)
(455, 0.734065934065934)
(456, 0.7358078602620087)
(457, 0.7363834422657952)
(458, 0.7363834422657952)
(459, 0.7321814254859611)
(460, 0.7321814254859611)
(461, 0.7321814254859611)
(462, 0.7321814254859611)
(463, 0.7317596566523605)
(464, 0.7307692307692307)
(465, 0.7288135593220338)
(466, 0.728421052631579)
(467, 0.728421052631579)
(468, 0.7280334728033473)
(469, 0.7280334728033473)
(470, 0.7291666666666666)
(471, 0.7267080745341615)
(472, 0.7283950617283951)
(473, 0.728952772073922)
(474, 0.7291242362525459)
(475, 0.7291242362525459)
(476, 0.7292929292929293)
(477, 0.7314629258517034)
(478, 0.7314629258517034)
(479, 0.7314629258517034)
(480, 0.7314629258517034)
(481, 0.7290836653386454)
(482, 0.7301587301587301)
(483, 0.7301587301587301)
(484, 0.7297830374753451)
(485, 0.7313725490196078)
(486, 0.7313725490196078)
(487, 0.732943469785575)
(488, 0.732943469785575)
(489, 0.7334630350194552)
(490, 0.7339805825242719)
(491, 0.7355212355212355)
(492, 0.7355212355212355)
(493, 0.7370441458733206)
(494, 0.7370441458733206)
(495, 0.7370441458733206)
(496, 0.735632183908046)
(497, 0.7376425855513308)
(498, 0.7396226415094339)
(499, 0.7396226415094339)
(500, 0.7396226415094339)
(501, 0.7373358348968105)
(502, 0.7374301675977654)
(503, 0.7380073800738007)
(504, 0.7362637362637363)
(505, 0.7362637362637363)
(506, 0.7349177330895795)
(507, 0.7349177330895795)
(508, 0.7363636363636363)
(509, 0.7363636363636363)
(510, 0.7363636363636363)
(511, 0.7363636363636363)
(512, 0.7346570397111913)
(513, 0.7351351351351352)
(514, 0.7375)
(515, 0.7375)
(516, 0.7375)
(517, 0.7379679144385026)
(518, 0.7367491166077739)
(519, 0.7359154929577465)
(520, 0.7359154929577465)
(521, 0.7377622377622378)
(522, 0.7395833333333334)
(523, 0.7395833333333334)
(524, 0.7409326424870466)
(525, 0.7409326424870466)
(526, 0.7396551724137931)
(527, 0.7401032702237521)
(528, 0.7409948542024014)
(529, 0.742320819112628)
(530, 0.7436332767402377)
(531, 0.7449324324324325)
(532, 0.7449324324324325)
(533, 0.7441077441077442)
(534, 0.7441077441077442)
(535, 0.7428571428571429)
(536, 0.745)
(537, 0.745)
(538, 0.7466887417218543)
(539, 0.7471074380165289)
(540, 0.7487684729064039)
(541, 0.7504078303425775)
(542, 0.7516233766233766)
(543, 0.7520259319286872)
(544, 0.7520259319286872)
(545, 0.7536231884057971)
(546, 0.7532051282051282)
(547, 0.7536)
(548, 0.7551669316375199)
(549, 0.7551669316375199)
(550, 0.7563291139240507)
(551, 0.75748031496063)
(552, 0.758998435054773)
(553, 0.759375)
(554, 0.7612403100775194)
(555, 0.7627118644067796)
(556, 0.7630769230769231)
(557, 0.764525993883792)
(558, 0.764525993883792)
(559, 0.7659574468085106)
(560, 0.7673716012084593)
(561, 0.7684210526315789)
(562, 0.7668161434977578)
(563, 0.7652303120356612)
(564, 0.7651403249630724)
(565, 0.7650513950073421)
(566, 0.7660818713450293)
(567, 0.7660818713450293)
(568, 0.7656477438136827)
(569, 0.7656477438136827)
(570, 0.7656477438136827)
(571, 0.7652173913043478)
(572, 0.7655571635311144)
(573, 0.7658045977011494)
(574, 0.7658045977011494)
(575, 0.7661406025824964)
(576, 0.7664756446991404)
(577, 0.7649572649572649)
(578, 0.7652916073968705)
(579, 0.7652916073968705)
(580, 0.7666195190947667)
(581, 0.7679324894514767)
(582, 0.7679324894514767)
(583, 0.7679324894514767)
(584, 0.7679324894514767)
(585, 0.7671809256661991)
(586, 0.7671809256661991)
(587, 0.7684797768479776)
(588, 0.7688022284122563)
(589, 0.7688022284122563)
(590, 0.7688022284122563)
(591, 0.7688022284122563)
(592, 0.7688022284122563)
(593, 0.7691237830319889)
(594, 0.7704011065006916)
(595, 0.7704011065006916)
(596, 0.7713498622589532)
(597, 0.7726027397260274)
(598, 0.7724795640326976)
(599, 0.7737127371273713)
(600, 0.7749326145552561)
(601, 0.7749326145552561)
(602, 0.7749326145552561)
(603, 0.7749326145552561)
(604, 0.7749326145552561)
(605, 0.7758389261744967)
(606, 0.7758389261744967)
(607, 0.7761394101876675)
(608, 0.7764390896921017)
(609, 0.7754010695187166)
(610, 0.7754010695187166)
(611, 0.7754010695187166)
(612, 0.7762982689747004)
(613, 0.7774834437086092)
(614, 0.7774834437086092)
(615, 0.7780713342140027)
(616, 0.7770448548812665)
(617, 0.7782152230971129)
(618, 0.7782152230971129)
(619, 0.7782152230971129)
(620, 0.7782152230971129)
(621, 0.7790849673202614)
(622, 0.7805194805194805)
(623, 0.7784974093264249)
(624, 0.7784974093264249)
(625, 0.7790697674418605)
(626, 0.7789203084832905)
(627, 0.7797695262483995)
(628, 0.7796178343949045)
(629, 0.7804568527918782)
(630, 0.7807351077313055)
(631, 0.7810126582278482)
(632, 0.7818411097099621)
(633, 0.7818411097099621)
(634, 0.7829360100376411)
(635, 0.7829360100376411)
(636, 0.7827715355805244)
(637, 0.78287841191067)
(638, 0.782716049382716)
(639, 0.7830882352941176)
(640, 0.7841463414634147)
(641, 0.7851941747572816)
(642, 0.7847642079806529)
(643, 0.785024154589372)
(644, 0.785024154589372)
(645, 0.7858002406738869)
(646, 0.7868263473053893)
(647, 0.7878426698450537)
(648, 0.7883472057074911)
(649, 0.7888493475682088)
(650, 0.7890995260663507)
(651, 0.7898465171192444)
(652, 0.7896592244418331)
(653, 0.7906432748538011)
(654, 0.7906432748538011)
(655, 0.7913752913752914)
(656, 0.7925840092699884)
(657, 0.7928240740740741)
(658, 0.793063583815029)
(659, 0.793063583815029)
(660, 0.793778801843318)
(661, 0.793778801843318)
(662, 0.7947247706422018)
(663, 0.795662100456621)
(664, 0.7956867196367764)
(665, 0.7966101694915254)
(666, 0.7970687711386697)
(667, 0.7972972972972973)
(668, 0.7975253093363329)
(669, 0.7975253093363329)
(670, 0.7975253093363329)
(671, 0.7984322508398656)
(672, 0.7979910714285714)
(673, 0.7988888888888889)
(674, 0.7988888888888889)
(675, 0.7991120976692564)
=END DATA=
